r,z,"v(r,z)",u_r,w_z,P
0.000055,0.012628,80.7665,80.2696,8.94481,0.000281
0.000055,0.012518,22.0301,########,4.81082,0.000275
0.000055,0.012408,2.12479,1.45563,-1.54787,0.000426
0.000055,0.012298,176.512,176.493,-2.63398,0.000166
0.000055,0.012188,144.046,143.099,16.4924,0.000286
0.000055,0.012078,224.052,-223.32,-18.1022,0.000264
0.000055,0.011968,193.233,########,-16.1266,0.000408
0.000055,0.011858,179.121,-179.121,-0.00138,0.00027
0.000055,0.011748,22.1466,-22.1461,-0.14997,0.000458
0.000055,0.011638,96.5338,96.5332,-0.34464,0.000259
0.000055,0.011528,113.159,-112.96,-6.70238,0.000267
0.000055,0.011418,15.4699,4.58355,14.7753,0.000342
0.000055,0.011308,332.777,-332.774,1.43726,0.000342
0.000055,0.011198,463.702,-463.696,-2.4011,0.000311
0.000055,0.011088,175.889,174.728,-20.1752,0.000384
0.000055,0.010978,15.5065,-4.28112,14.9038,0.000323
0.000055,0.010868,231.48,-230.309,23.2569,0.000275
0.000055,0.010758,345.486,-345.476,2.53666,0.000612
0.000055,0.010648,173.693,-173.347,-10.9617,0.000349
0.000055,0.010538,16.4092,-9.49257,13.3848,0.000218
0.000055,0.010428,37.7825,32.2097,19.7497,0.000283
0.000055,0.010318,138.42,131.902,41.976,0.000163
0.000055,0.010208,52.3711,14.364,50.3628,0.000464
0.000055,0.010098,67.5034,-67.4555,-2.5442,0.000393
0.000055,0.009988,124.889,123.201,20.466,0.000149
0.000055,0.009878,177.312,176.486,17.0946,0.000348
0.000055,0.009768,94.6973,92.54,20.0977,0.000345
0.000055,0.009658,186.176,-184.195,27.0886,0.000275
0.000055,0.009548,147.712,-145.555,25.1516,0.000139
0.000055,0.009438,153.076,-150.101,30.0315,0.000222
0.000055,0.009328,524.892,-524.837,7.59131,0.000391
0.000055,0.009218,335.246,-334.902,15.1729,0.000207
0.000055,0.009108,36.4711,-1.18465,-36.4519,0.000406
0.000055,0.008998,250.808,250.78,-3.74704,0.000304
0.000055,0.008888,365.156,364.65,-19.2102,0.000414
0.000055,0.008778,105.257,101.976,-26.0753,0.000439
0.000055,0.008668,83.6506,-83.2989,7.66271,0.000131
0.000055,0.008558,72.8456,72.1674,9.91745,0.000327
0.000055,0.008448,53.3838,52.6676,8.71523,0.000253
0.000055,0.008338,64.6767,-64.6467,1.96902,0.000187
0.000055,0.008228,41.7147,38.6483,-15.6982,0.000104
0.000055,0.008118,31.4652,27.7621,-14.8095,0.000181
0.000055,0.008008,17.6589,-15.6744,-8.13317,0.000347
0.000055,0.007898,4.28256,-2.91066,3.14139,0.000198
0.000055,0.007788,103.363,103.014,8.48846,0.000331
0.000055,0.007678,40.2571,-35.9383,18.1405,0.000241
0.000055,0.007568,43.8284,20.1473,38.9231,0.000311
0.000055,0.007458,97.0483,95.8912,14.9414,0.000339
0.000055,0.007348,52.6505,-52.3095,5.98288,0.000244
0.000055,0.007238,122.004,-121.866,-5.79961,0.000144
0.000055,0.007128,56.5399,53.1017,19.4158,0.000219
0.000055,0.007018,108.242,107.361,13.7833,0.000126
0.000055,0.006908,81.9757,-81.8466,4.59909,0.000278
0.000055,0.006798,90.0952,-89.9768,-4.61697,0.000363
0.000055,0.006688,95.0839,-94.7657,-7.77189,0.000429
0.000055,0.006578,136.198,136.047,6.41075,0.000209
0.000055,0.006468,335.988,334.154,35.0578,0.000414
0.000055,0.006358,152.798,151.163,22.2937,0.000577
0.000055,0.006248,106.169,-106.11,3.5265,0.000137
0.000055,0.006138,25.0615,12.5478,21.6941,0.000415
0.000055,0.006028,217.288,216.763,15.0933,0.000318
0.000055,0.005918,18.8496,-3.52337,18.5174,0.000305
0.000055,0.005808,268.786,-267.03,30.6807,0.000177
0.000055,0.005698,63.8544,-61.4559,17.3367,0.00029
0.000055,0.005588,66.3371,-65.9081,7.53146,0.000293
0.000055,0.005478,59.331,-58.0111,-12.4452,0.000264
0.000055,0.005368,279.555,-279.405,-9.14516,0.000345
0.000055,0.005258,231.119,-229.339,-28.623,0.000236
0.000055,0.005148,120.158,120.084,4.19157,0.000533
0.000055,0.005038,273.727,269.639,47.1346,0.000304
0.000055,0.004928,273.651,269.15,49.4304,0.000449
0.000055,0.004818,161.703,160.484,-19.8133,0.000205
0.000055,0.004708,225.68,225.349,-12.2223,0.000168
0.000055,0.004598,176.689,176.675,2.20208,0.000204
0.000055,0.004488,179.087,-178.827,-9.65215,0.000394
0.000055,0.004378,85.3769,79.9095,-30.0616,0.00026
0.000055,0.004268,284.242,279.168,-53.4668,0.000325
0.000055,0.004158,100.656,99.3325,16.2701,0.000332
0.000055,0.004048,98.0165,96.3934,17.7636,0.000281
0.000055,0.003938,199.729,196.369,36.4779,0.00033
0.000055,0.003828,188.685,187.916,-17.0098,0.000364
